id,name,rating,userRatingCount,formattedAddress,latitude,longitude,phone,businessStatus,primaryType,takeout,delivery,dineIn,curbsidePickup,reservable,servesLunch,servesDinner,servesBeer,servesWine,liveMusic,servesCocktails,goodForChildren,acceptsCreditCards,acceptsDebitCards,acceptsCashOnly,acceptsNfc,freeParkingLot,freeStreetParking,wheelchairAccessibleEntrance,wheelchairAccessibleRestroom,wheelchairAccessibleSeating,priceStartUSD,priceEndUSD,googleMapsUri
ChIJ-6YEDBw7DogRIbQfIoHRNJ4,The Burger Den,3.0,4.0,"9217 S Cicero Ave, Oak Lawn, IL 60453, USA",41.7250669,-87.7405824,(708) 499-3810,OPERATIONAL,restaurant,True,False,False,False,,True,True,,,False,,True,True,True,False,,True,True,,,,,,https://maps.google.com/?cid=11399966909335057441&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-6_8GMdJDogR6-v-0ESQXjY,Wow Bao @ Red Mango,,,"81 LaGrange Rd, La Grange, IL 60525, USA",41.812917999999996,-87.86935799999999,,OPERATIONAL,asian_restaurant,True,True,True,False,,True,True,,,False,,True,True,True,False,True,True,True,True,,,,,https://maps.google.com/?cid=3917727351097453547&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-73qdQ_LD4gR7GGKaP9fv74,Chick-fil-A,4.3,1441.0,"4512 N Harlem Ave, Norridge, IL 60706, USA",41.962063099999995,-87.8077746,(708) 390-8755,OPERATIONAL,fast_food_restaurant,True,True,True,False,,True,True,False,False,,,True,True,True,False,True,True,True,True,True,,,,https://maps.google.com/?cid=13744810138333241836&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-7ksZJg1DogR23dn54kHZfE,The Burger Den,3.8,14.0,"711 N Harlem Ave, Oak Park, IL 60302, USA",41.893408199999996,-87.80500479999999,(708) 386-6964,OPERATIONAL,restaurant,True,False,False,False,,True,True,,,False,,True,True,True,False,,,True,True,True,True,,,https://maps.google.com/?cid=17394317424662640603&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-7qHpa87DogRCFsAkE-8how,Wingz it iz Alsip Fish & Shrimp & Chicken & seafood,4.5,398.0,"5043 W 111th St, Alsip, IL 60803, USA",41.6902602,-87.74469859999999,(708) 505-9699,OPERATIONAL,restaurant,True,True,True,,,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=10125987862093519624&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-7r5qHrND4gRgmIpiTEL5Nk,Lula Cafe,4.7,3424.0,"2537 N Kedzie Blvd, Chicago, IL 60647, USA",41.9276583,-87.7067917,(773) 489-9554,OPERATIONAL,american_restaurant,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,,True,True,True,True,,,https://maps.google.com/?cid=15700686508302885506&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-8AzygAtDogRTTiV1i8ERW4,Cafe Jumping Bean,4.7,1314.0,"1439 W 18th St, Chicago, IL 60608, USA",41.8577252,-87.66282969999999,(312) 455-0019,OPERATIONAL,cafe,True,False,True,False,False,True,True,False,False,False,False,True,True,True,False,True,,True,False,False,False,1,10,https://maps.google.com/?cid=7945761721075185741&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-8BBANTSD4gRxQKl2_Kss7s,Ameer Kabob Mediterranean Cuisine,4.2,350.0,"744 N Damen Ave, Chicago, IL 60622, USA",41.8953719,-87.6771768,(773) 489-8888,OPERATIONAL,mediterranean_restaurant,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,,,True,,True,10,20,https://maps.google.com/?cid=13525344264990819013&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-8hsHktLDogRapqvLPDGdRU,ZENSHI Handcrafted Sushi,,,"507 E Woodlawn Ave, La Grange Park, IL 60526, USA",41.8238264,-87.8681762,(708) 354-4643,OPERATIONAL,restaurant,True,,True,,,,,,,False,,,True,True,False,,True,True,True,,,,,https://maps.google.com/?cid=1546360781915789930&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-8pbwqctDogRcKJaRZF7wJM,Selva Rooftop Lounge,4.2,80.0,"7th Floor, 311 N Morgan St, Chicago, IL 60607, USA",41.8874728,-87.6518921,(312) 764-1934,OPERATIONAL,bar,True,False,True,False,True,,True,True,True,True,True,False,True,True,False,True,,,True,True,True,30,50,https://maps.google.com/?cid=10646645382967894640&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-916l9PTD4gRAyeEVybivXo,KFC,3.1,450.0,"4804 N Sheridan Rd, Chicago, IL 60640, USA",41.969421499999996,-87.6553741,(773) 916-3888,OPERATIONAL,restaurant,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,True,,True,True,True,10,20,https://maps.google.com/?cid=8844473897530435331&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-93WfzbLD4gRdK328_R0YYc,PassionEats Express,4.8,100.0,"7103 W North Ave, Oak Park, IL 60302, USA",41.9085179,-87.80451509999999,(773) 397-4363,OPERATIONAL,restaurant,True,False,,False,,True,True,,,False,,True,True,True,False,True,True,,,,,10,20,https://maps.google.com/?cid=9755206863275076980&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-aFxw9cwDogR_q6PfPLohCo,Cipriani's Pizza,4.6,429.0,"5840 W 63rd St, Chicago, IL 60638, USA",41.7782256,-87.768203,(773) 582-3747,OPERATIONAL,pizza_restaurant,True,True,True,False,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,,True,10,20,https://maps.google.com/?cid=3063829774688300798&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-b5jWsHND4gRY1u5TuBoG94,Pollos Asados Ocotlan,4.4,98.0,"3724 W Montrose Ave, Chicago, IL 60618, USA",41.9611423,-87.72152160000002,(773) 951-7831,OPERATIONAL,mexican_restaurant,True,True,True,,True,True,True,False,False,False,False,True,True,True,False,True,,,,,True,10,20,https://maps.google.com/?cid=16004501013393922915&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-bjt7oFKDogRAvHzIlhft_Q,Como's Pizza,4.0,151.0,"1903 Roosevelt Rd, Broadview, IL 60155, USA",41.864174399999996,-87.85577239999999,,CLOSED_TEMPORARILY,pizza_restaurant,True,True,,,False,True,True,False,False,False,False,,,True,False,True,,,True,,,,,https://maps.google.com/?cid=17633667698140639490&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-bk5kNO1D4gRmQu0FmBDedk,Hub 51,3.5,1223.0,"ORD Terminal 5, 10000 W O'Hare Ave, Chicago, IL 60666, USA",41.974338499999995,-87.89063879999999,(773) 816-5265,OPERATIONAL,american_restaurant,True,False,True,,False,True,True,True,True,False,True,True,True,True,False,True,,,True,True,True,20,30,https://maps.google.com/?cid=15670630458389171097&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-bkAJEHTD4gRsmKWLuzFt9Q,UP Comedy Club,4.6,174.0,"230 W North Ave, Chicago, IL 60614, USA",41.911363099999996,-87.63565369999999,(312) 662-4562,OPERATIONAL,comedy_club,,,,,True,,,True,True,,True,False,True,True,False,True,,,True,True,True,,,https://maps.google.com/?cid=15327937474963333810&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-boeNrvTD4gRzc2NFOSTK50,Pollo Express Ravenswood,4.9,89.0,"1967 W Lawrence Ave, Chicago, IL 60640, USA",41.9685226,-87.67883119999999,(773) 999-2773,OPERATIONAL,mexican_restaurant,True,True,True,False,False,True,True,,,,,True,True,True,False,,,True,,,,10,20,https://maps.google.com/?cid=11325308295759908301&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-bZngRYpDogR_H0Flm9UF6s,Plein Air Cafe,4.4,744.0,"5751 S Woodlawn Ave, Chicago, IL 60637, USA",41.790026999999995,-87.59606699999999,(773) 966-7531,OPERATIONAL,cafe,True,True,True,False,True,True,True,True,True,False,True,True,,True,False,True,False,True,True,True,True,10,20,https://maps.google.com/?cid=12328415343185067516&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-cbTn6bTD4gR-zGn__U3KnA,Kameya Ramen & Sushi,4.7,313.0,"604 W Belmont Ave, Chicago, IL 60657, USA",41.940202000000006,-87.6446772,(773) 857-0117,OPERATIONAL,japanese_restaurant,True,True,True,True,True,True,True,True,True,False,,,True,True,False,True,,,True,True,True,10,20,https://maps.google.com/?cid=8082334010965438971&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-cd-fzksDogRn34WykqGmYE,George's Gyros,4.7,1011.0,"3445 S Halsted St, Chicago, IL 60608, USA",41.831255999999996,-87.6459722,(773) 247-4770,OPERATIONAL,restaurant,True,False,True,,False,True,True,False,False,False,False,True,True,True,False,True,,,True,True,True,10,20,https://maps.google.com/?cid=9338642958105607839&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-crs5OXMD4gRPqQbEUkYSdI,McDonald's,3.8,1811.0,"2317 N Cicero Ave, Chicago, IL 60639, USA",41.922818899999996,-87.7459145,(773) 637-3590,OPERATIONAL,fast_food_restaurant,True,True,True,True,,True,True,,,,,,,True,False,True,True,True,True,,,1,10,https://maps.google.com/?cid=15152669123363447870&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-d1vTDUtDogRdzQcTpQkhuw,Subway,3.8,105.0,"1958 W Chicago Ave, Chicago, IL 60622, USA",41.8961319,-87.67686909999999,(773) 276-4048,OPERATIONAL,sandwich_shop,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,,,,,True,10,20,https://maps.google.com/?cid=17043350059214451831&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-d3OylBJDogRmLavzn4R7Go,Shell,4.2,139.0,"210 E Ogden Ave, Hinsdale, IL 60521, USA",41.81653,-87.9250023,(630) 323-2477,OPERATIONAL,gas_station,,,,,,,,,,,,,True,True,False,True,True,True,,True,,,,https://maps.google.com/?cid=7704552298855249560&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-dEa1I21D4gRztIHVnBizVU,Mantra by Indian Garden,4.1,2635.0,"9438 W Irving Park Rd, Schiller Park, IL 60176, USA",41.954717,-87.8625306,(847) 260-5777,OPERATIONAL,indian_restaurant,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,20,30,https://maps.google.com/?cid=6182706098068771534&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-dH30Ks6DogR0McHtN7f7hM,McDonald's,3.2,1305.0,"8715 S Kedzie Ave, Evergreen Park, IL 60805, USA",41.7344714,-87.7018806,(708) 424-7824,OPERATIONAL,fast_food_restaurant,True,True,True,True,,True,True,,,,,,,True,False,True,True,True,True,,,1,10,https://maps.google.com/?cid=1436331478773909456&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-dJmMQ61D4gRQ8KF__J84Mk,Just nutrition,4.6,9.0,"9710 Franklin Ave, Franklin Park, IL 60131, USA",41.936334599999995,-87.8685098,(312) 686-4110,OPERATIONAL,restaurant,True,True,True,True,,,,,,,,True,,True,False,,True,True,,False,False,1,10,https://maps.google.com/?cid=14546764179517588035&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-dQB5XzND4gRFY8DNaxNQ7U,Sushi on me (chicago),2.9,14.0,"3220 W Grand Ave, Chicago, IL 60651, USA",41.89893430000001,-87.7073206,(224) 227-8703,OPERATIONAL,restaurant,True,True,True,,True,True,True,,,False,,,True,True,False,,,,,,,,,https://maps.google.com/?cid=13061368746323709717&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-dwVIVQ6DogRet4qLA3Z7kQ,Jimmy John's,4.2,263.0,"10400 S Cicero Ave, Oak Lawn, IL 60453, USA",41.703446,-87.740617,(708) 499-8800,OPERATIONAL,sandwich_shop,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,,,https://maps.google.com/?cid=4967146089635044986&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-e0MT-3MD4gRuyrHavxAgzY,Naguara arepas Food truck,2.8,5.0,"3440 W Montrose Ave, Chicago, IL 60618, USA",41.9612258,-87.7146875,,OPERATIONAL,meal_takeaway,True,True,True,,,,True,,,False,,True,,True,False,,,,,,,,,https://maps.google.com/?cid=3928054752864578235&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-eBv_fzND4gRhxlWCrRIUD8,Breakfast House,4.4,149.0,"4725 W Belmont Ave, Chicago, IL 60641, USA",41.9387598,-87.74540789999999,(773) 853-2997,OPERATIONAL,restaurant,True,True,True,False,True,True,,True,True,False,True,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=4562226360631040391&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-eGY3VrND4gRUUmfBl0T-G8,Food Truck El Pollo,5.0,7.0,"4744 W Armitage Ave, Chicago, IL 60639, USA",41.9172063,-87.74538559999999,(312) 399-7080,OPERATIONAL,mexican_restaurant,True,True,True,,,True,True,False,False,False,False,True,True,,False,,,,,,,1,10,https://maps.google.com/?cid=8068220022698232145&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-eHkXrg0DogRk3Z0okEUtQc,Grape Leaves Restaurant,4.6,593.0,"129 S Oak Park Ave, Oak Park, IL 60302, USA",41.8863248,-87.79469089999999,(708) 848-5555,OPERATIONAL,restaurant,True,True,True,,True,True,True,False,False,,False,True,,True,False,True,,,True,True,True,20,30,https://maps.google.com/?cid=555372401181095571&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-emTlJwtDogRCEt6gAthZRs,Shinhwa Korean Steakhouse,4.7,1065.0,"2407 S Wentworth Ave, Chicago, IL 60616, USA",41.848895,-87.6316331,(312) 291-9034,OPERATIONAL,korean_restaurant,False,False,True,False,True,True,True,True,,False,,True,True,True,False,,,,,,True,30,50,https://maps.google.com/?cid=1974090713699863304&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-eqTbE3ND4gRvAeWCfT9QVk,Raiz Kitchen Sushi Bar,4.7,262.0,"3276 W Fullerton Ave, Chicago, IL 60647, USA",41.924906299999996,-87.7103956,(773) 489-6262,OPERATIONAL,sushi_restaurant,True,True,True,,True,True,True,True,True,False,True,,True,True,False,True,,,True,True,True,30,50,https://maps.google.com/?cid=6431700967436453820&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-etp1PLJD4gRLYGl7Jm1oG4,7-Eleven,1.7,96.0,"814 Higgins Rd, Park Ridge, IL 60068, USA",41.987008499999995,-87.8361135,(847) 696-0514,OPERATIONAL,convenience_store,,True,,False,,,,,,,,,True,True,False,True,True,True,True,True,,,,https://maps.google.com/?cid=7971571013150671149&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-eyfYMHTD4gRkaVNcDeyAm4,Royal Highness Zhu 朱椿,4.7,255.0,"1217-1219 W Fullerton Ave, Chicago, IL 60614, USA",41.9251625,-87.6591596,(773) 799-8151,OPERATIONAL,chinese_restaurant,True,True,True,False,True,True,True,True,True,False,,True,True,True,False,True,,True,True,True,True,20,30,https://maps.google.com/?cid=7927094245302576529&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-f1h4M3LD4gRrsm2SYtPPYU,Buona,4.4,1265.0,"7343 W Lawrence Ave, Harwood Heights, IL 60706, USA",41.966970599999996,-87.811278,(708) 831-8878,OPERATIONAL,fast_food_restaurant,True,True,True,,False,True,True,True,True,False,False,True,True,True,False,,True,True,True,True,True,10,20,https://maps.google.com/?cid=9600917440279529902&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-f8z7sYsDogRU7f78oYAKA4,Slightly Toasted,4.4,358.0,"22 N Clinton St, Chicago, IL 60661, USA",41.8824347,-87.6413706,(312) 920-7398,OPERATIONAL,bar,True,True,True,,True,True,True,True,True,False,True,False,True,True,False,True,,,True,True,True,10,20,https://maps.google.com/?cid=1020065895201617747&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-fm6CgA1DogRyebjAoOIgLs,Ali’s Broast & Burgers,4.6,37.0,"1811 S 17th Ave, Broadview, IL 60155, USA",41.870348299999996,-87.8528553,(708) 356-6088,OPERATIONAL,restaurant,True,True,,True,,True,,,,,,,,,,,,,,,,20,30,https://maps.google.com/?cid=13510948978382071497&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-fsMNBUtDogRJaKlPV0fogA,Happy Lamb Hot Pot (Bridgeport),4.6,271.0,"3207 S Halsted St, Chicago, IL 60608, USA",41.8358889,-87.6460937,(872) 299-3137,OPERATIONAL,restaurant,,,True,False,True,True,True,True,True,False,,True,True,True,False,,,,True,True,True,30,50,https://maps.google.com/?cid=45633431553810981&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-fvtT9LTD4gRg0Nbn5VonhE,Siam Noodle & Rice Restaurant,4.7,699.0,"4142 N Broadway, Chicago, IL 60613, USA",41.9579678,-87.6530027,(773) 769-6694,OPERATIONAL,thai_restaurant,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,,True,True,True,10,20,https://maps.google.com/?cid=1269567136798032771&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-fzbK2IsDogROuPS0iBesh0,Strings Ramen Shop,4.6,2679.0,"2141 S Archer Ave, Chicago, IL 60616, USA",41.8533986,-87.6332089,(312) 374-3450,OPERATIONAL,ramen_restaurant,True,True,True,False,False,True,True,True,True,False,,,True,True,False,True,True,,False,,False,10,20,https://maps.google.com/?cid=2139876268023407418&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-Q4oURkwDogR4T_2ozZ2nZw,Vero Fast Food,,,"Chicago, IL 60652, USA",41.7530551,-87.70294489999999,,OPERATIONAL,fast_food_restaurant,True,,True,,,True,,,,,,,,,,,,,,,,,,https://maps.google.com/?cid=11285306218311466977&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-QAkYmTND4gRMKpWbKcLPdE,ArePA George Cantina,4.5,69.0,"3329 W Armitage Ave, Chicago, IL 60647, USA",41.9172113,-87.71130169999999,(773) 746-4315,OPERATIONAL,restaurant,True,True,True,True,True,True,True,True,True,,True,True,True,True,False,True,,,True,True,True,20,30,https://maps.google.com/?cid=15077219941211351600&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-QJmoYjTD4gR5D7f1ZDUrdo,Nepal House (Division St),4.8,263.0,"158 W Division St, Chicago, IL 60610, USA",41.903959,-87.63377539999999,(312) 998-5676,OPERATIONAL,restaurant,True,True,True,False,True,True,True,True,True,True,,True,True,True,False,True,,True,,,,20,30,https://maps.google.com/?cid=15757484389767790308&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-QnsS1YvDogRTcDV48KnOyo,Dock's,3.7,1166.0,"112 W 87th St, Chicago, IL 60620, USA",41.7366003,-87.6267771,(773) 966-4300,OPERATIONAL,fast_food_restaurant,True,True,,,,True,True,False,False,,,,True,True,False,True,True,True,,,,10,20,https://maps.google.com/?cid=3043210428706832461&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-QXLTrAzDogRxcvExarcsEk,KS’Sandwiches,4.5,10.0,"2912 W Madison St, Chicago, IL 60612, USA",41.8812292,-87.6993899,(773) 251-5821,OPERATIONAL,sandwich_shop,True,False,True,True,False,True,True,False,False,False,False,True,True,True,False,,,,True,,,30,50,https://maps.google.com/?cid=5309986586690374597&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-RbL0a4lDogRQ9W4ML25wGo,Little Caesars Pizza,3.0,4.0,"11109 S Halsted St, Chicago, IL 60628, USA",41.692026999999996,-87.64204099999999,(773) 805-9651,OPERATIONAL,pizza_restaurant,True,True,False,False,,True,True,,,,,,,,,,,,,,,,,https://maps.google.com/?cid=7692352385766184259&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-RCi4R3OD4gRY7G4sN4_Y_4,Wolfy's,4.6,1994.0,"2734 W Peterson Ave, Chicago, IL 60659, USA",41.990747999999996,-87.69856480000001,(773) 743-0207,OPERATIONAL,american_restaurant,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=18330565134008234339&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-RlpZwDTD4gRLkGqWM_VB3I,Pupuseria el Centroamericano,4.5,68.0,"4064 N Lincoln Ave, Chicago, IL 60618, USA",41.9558238,-87.6801663,(773) 799-8781,OPERATIONAL,restaurant,True,,True,,,True,True,,,False,,True,True,True,False,,,True,,,,10,20,https://maps.google.com/?cid=8216771131683258670&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-S-NHgDND4gRzj7muwDuuOA,No pasa nada,5.0,44.0,"4501 W Lawrence Ave, Chicago, IL 60630, USA",41.9679432,-87.7417115,(312) 468-2215,OPERATIONAL,restaurant,True,True,True,,,,,,,False,,,True,,False,,,,,,,10,20,https://maps.google.com/?cid=16192954147130457806&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-SFwKnU3DogRYyASQXk8kak,Nariman Restaurants,4.7,211.0,"8312 S Harlem Ave, Bridgeview, IL 60455, USA",41.7403823,-87.8001354,(708) 907-5832,OPERATIONAL,restaurant,True,False,True,True,,True,True,False,False,,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=12218613755513282659&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-SlqSP_ND4gRUtSwco1iljI,La Casa De Tola,4.5,17.0,"3207 N Elston Ave, Chicago, IL 60618, USA",41.9396572,-87.6984173,(773) 909-7314,OPERATIONAL,mexican_restaurant,True,,True,,,True,True,,,False,,True,True,True,False,True,,,,True,,10,20,https://maps.google.com/?cid=3645209308057097298&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-SOlmAg7DogRYLMdWDFonJM,Sakura Japanese Express,4.4,226.0,"5438 W 127th St, Alsip, IL 60803, USA",41.661808099999995,-87.75532749999999,(708) 897-9192,OPERATIONAL,japanese_restaurant,True,True,True,,,True,True,,,False,,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=10636490981083296608&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-SU0pWfTD4gRemlEo3Z6MtQ,"Cheba Hut ""Toasted"" Subs",4.6,582.0,"1948 W Division St, Chicago, IL 60622, USA",41.903422899999995,-87.6767818,(872) 315-3191,OPERATIONAL,sandwich_shop,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,,,,True,True,True,10,20,https://maps.google.com/?cid=15290418334840154490&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-T0KSLIsDogRHgkWFAe3uT8,India House Restaurant Chicago,4.5,5858.0,"59 W Grand Ave, Chicago, IL 60654, USA",41.891366999999995,-87.63039649999999,(312) 645-9500,OPERATIONAL,indian_restaurant,True,True,True,,True,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,20,30,https://maps.google.com/?cid=4591902536110573854&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ-T1DnuUtDogRtuF6Sx0ck9g,Burger King,3.8,995.0,"3728 S Archer Ave, Chicago, IL 60632, USA",41.8259738,-87.6856774,(773) 890-1516,OPERATIONAL,restaurant,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=15605848045914874294&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
